id,type,title,url,slug,word_count,severity,issues,notes,city,service_stem,kind_title,kind_body,is_city_grid,h1_in_body,h2,h3,heading_skeleton_hash,template_cluster_size,cannibal_group_size,unique_token_ratio,similar_to,similar_hamming,images,images_no_alt,internal_links_in_body,placeholders,rank_seo_score,rank_orphan,rank_incoming_links,rank_internal_links,live_http,live_h1_count,live_h1,meta_description_len,canonical,noindex
12259,post,شركة مكافحة الصراصير في الظعاين,https://www.rukn-eltatawer.com/qa/cockroach-control-al-daayen/,cockroach-control-al-daayen,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|near_duplicate|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ تشابه SimHash مسافة 0 مع https://www.rukn-eltatawer.com/qa/ozone-disinfection-al-daayen/ ؛ نفس جذع الخدمة `cockroach-control` على 10 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-daayen,cockroach-control,pest,pest,1,0,7,0,a6b89d30b159,868,10,0.617,https://www.rukn-eltatawer.com/qa/ozone-disinfection-al-daayen/ ; https://www.rukn-eltatawer.com/qa/pigeon-spikes-installation-al-daayen/ ; https://www.rukn-eltatawer.com/qa/flying-pest-control-al-daayen/,0,0,0,1,,0,True,0,0,,,,,,0
10866,post,شركة تنظيف مراتب في الظعاين,https://www.rukn-eltatawer.com/qa/mattress-cleaning-al-daayen/,mattress-cleaning-al-daayen,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `mattress-cleaning` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-daayen,mattress-cleaning,clean,clean,1,0,7,0,a6b89d30b159,868,9,0.576,https://www.rukn-eltatawer.com/qa/garden-cleaning-al-daayen/ ; https://www.rukn-eltatawer.com/qa/stone-facade-cleaning-al-daayen/ ; https://www.rukn-eltatawer.com/qa/moquette-cleaning-al-daayen/,0,0,0,1,,0,True,0,1,,,,,,0
10842,post,شركة تنظيف موكيت في الظعاين,https://www.rukn-eltatawer.com/qa/moquette-cleaning-al-daayen/,moquette-cleaning-al-daayen,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `moquette-cleaning` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-daayen,moquette-cleaning,clean,clean,1,0,7,0,a6b89d30b159,868,9,0.576,https://www.rukn-eltatawer.com/qa/villa-cleaning-al-daayen/ ; https://www.rukn-eltatawer.com/qa/garden-cleaning-al-daayen/ ; https://www.rukn-eltatawer.com/qa/stone-facade-cleaning-al-daayen/,0,0,0,1,,0,True,0,1,,,,,,0
10738,post,شركة تنظيف فلل في الظعاين,https://www.rukn-eltatawer.com/qa/villa-cleaning-al-daayen/,villa-cleaning-al-daayen,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|near_duplicate|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ تشابه SimHash مسافة 0 مع https://www.rukn-eltatawer.com/qa/moquette-cleaning-al-daayen/ ؛ نفس جذع الخدمة `villa-cleaning` على 10 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-daayen,villa-cleaning,clean,clean,1,0,7,0,a6b89d30b159,868,10,0.576,https://www.rukn-eltatawer.com/qa/moquette-cleaning-al-daayen/ ; https://www.rukn-eltatawer.com/qa/garden-cleaning-al-daayen/ ; https://www.rukn-eltatawer.com/qa/stone-facade-cleaning-al-daayen/,0,0,0,1,,0,True,0,1,,,,,,0
12748,post,شركة صيانة مضخات مياه في الشحانية,https://www.rukn-eltatawer.com/qa/water-pump-maintenance-al-shahaniya/,water-pump-maintenance-al-shahaniya,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `water-pump-maintenance` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shahaniya,water-pump-maintenance,general,leak,1,0,7,0,a6b89d30b159,868,9,0.6,https://www.rukn-eltatawer.com/qa/water-heater-maintenance-al-shahaniya/ ; https://www.rukn-eltatawer.com/qa/water-heater-installation-al-shahaniya/,0,0,0,1,,0,True,0,0,,,,,,0
11017,post,شركة صيانة بوتاجازات في الشمال,https://www.rukn-eltatawer.com/qa/stove-maintenance-al-shamal/,stove-maintenance-al-shamal,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `stove-maintenance` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shamal,stove-maintenance,general,general,1,0,7,0,a6b89d30b159,868,9,0.541,https://www.rukn-eltatawer.com/qa/furniture-moving-packaging-al-shamal/ ; https://www.rukn-eltatawer.com/qa/ac-cleaning-washing-al-shamal/ ; https://www.rukn-eltatawer.com/qa/split-ac-installation-al-shamal/,0,0,0,1,,0,True,0,1,,,,,,0
12630,post,شركة دهان أبواب وشبابيك خشبية في الريان,https://www.rukn-eltatawer.com/qa/wood-doors-windows-painting-al-rayyan/,wood-doors-windows-painting-al-rayyan,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `wood-doors-windows-painting` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-rayyan,wood-doors-windows-painting,paint,leak,1,0,7,0,cb24e6f8b3f9,905,9,0.607,https://www.rukn-eltatawer.com/qa/decorative-wall-effects-al-rayyan/ ; https://www.rukn-eltatawer.com/qa/gypsum-board-decor-al-rayyan/ ; https://www.rukn-eltatawer.com/qa/wall-fountain-al-rayyan/,0,0,0,1,,0,True,0,0,,,,,,0
12622,post,شركة دهانات ديكورية وتأثيرات جدارية في الريان,https://www.rukn-eltatawer.com/qa/decorative-wall-effects-al-rayyan/,decorative-wall-effects-al-rayyan,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `decorative-wall-effects` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-rayyan,decorative-wall-effects,paint,leak,1,0,7,0,cb24e6f8b3f9,905,9,0.612,https://www.rukn-eltatawer.com/qa/wood-doors-windows-painting-al-rayyan/ ; https://www.rukn-eltatawer.com/qa/gypsum-board-decor-al-rayyan/ ; https://www.rukn-eltatawer.com/qa/wall-fountain-al-rayyan/,0,0,0,1,,0,True,0,0,,,,,,0
12719,post,شركة تركيب أدوات صحية في الوكرة,https://www.rukn-eltatawer.com/qa/sanitary-fixtures-installation-al-wakrah/,sanitary-fixtures-installation-al-wakrah,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `sanitary-fixtures-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-wakrah,sanitary-fixtures-installation,general,leak,1,0,7,0,a6b89d30b159,868,9,0.6,https://www.rukn-eltatawer.com/qa/water-heater-installation-al-wakrah/ ; https://www.rukn-eltatawer.com/qa/water-pump-maintenance-al-wakrah/ ; https://www.rukn-eltatawer.com/qa/water-pumps-al-wakrah/,1,0,0,1,,0,True,0,0,,,,,,0
12703,post,شركة تركيب سخانات مياه في الوكرة,https://www.rukn-eltatawer.com/qa/water-heater-installation-al-wakrah/,water-heater-installation-al-wakrah,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `water-heater-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-wakrah,water-heater-installation,general,leak,1,0,7,0,a6b89d30b159,868,9,0.6,https://www.rukn-eltatawer.com/qa/sanitary-fixtures-installation-al-wakrah/ ; https://www.rukn-eltatawer.com/qa/water-pump-maintenance-al-wakrah/ ; https://www.rukn-eltatawer.com/qa/water-pumps-al-wakrah/,1,0,0,1,,0,True,0,0,,,,,,0
12599,post,شركة دهان مكاتب وشركات في الوكرة,https://www.rukn-eltatawer.com/qa/office-painting-al-wakrah/,office-painting-al-wakrah,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `office-painting` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-wakrah,office-painting,paint,leak,1,0,7,0,a6b89d30b159,868,9,0.585,https://www.rukn-eltatawer.com/qa/wood-doors-windows-painting-al-wakrah/ ; https://www.rukn-eltatawer.com/qa/new-building-electrical-plumbing-al-wakrah/ ; https://www.rukn-eltatawer.com/qa/drainage-pipe-maintenance-al-wakrah/,0,0,0,1,,0,True,0,0,,,,,,0
11718,post,شركة ترميم منازل قديمة في الريان,https://www.rukn-eltatawer.com/qa/old-house-renovation-al-rayyan/,old-house-renovation-al-rayyan,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `old-house-renovation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-rayyan,old-house-renovation,renovate,renovate,1,0,7,0,a6b89d30b159,868,9,0.615,,,0,0,1,,0,True,0,1,,,,,,0
11786,post,شركة تركيب بلاستر في الشمال,https://www.rukn-eltatawer.com/qa/plastering-al-shamal/,plastering-al-shamal,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `plastering` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shamal,plastering,general,general,1,0,7,0,a6b89d30b159,868,9,0.545,https://www.rukn-eltatawer.com/qa/solar-ac-installation-al-shamal/ ; https://www.rukn-eltatawer.com/qa/appliance-maintenance-al-shamal/ ; https://www.rukn-eltatawer.com/qa/stove-maintenance-al-shamal/,1,0,0,1,,0,True,0,1,,,,,,0
12388,post,كهربائي منازل في الشحانية,https://www.rukn-eltatawer.com/qa/home-electrician-al-shahaniya/,home-electrician-al-shahaniya,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `home-electrician` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shahaniya,home-electrician,electric,electric,1,0,7,0,a6b89d30b159,868,9,0.58,https://www.rukn-eltatawer.com/qa/new-electrical-wiring-al-shahaniya/ ; https://www.rukn-eltatawer.com/qa/cctv-tech-al-shahaniya/ ; https://www.rukn-eltatawer.com/qa/furniture-assembly-al-shahaniya/,0,0,0,1,,0,True,0,0,,,,,,0
12402,post,حداد أبواب ونوافذ في الشمال,https://www.rukn-eltatawer.com/qa/blacksmith-doors-windows-al-shamal/,blacksmith-doors-windows-al-shamal,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `blacksmith-doors-windows` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shamal,blacksmith-doors-windows,general,general,1,0,7,0,a6b89d30b159,868,9,0.545,https://www.rukn-eltatawer.com/qa/solar-ac-installation-al-shamal/ ; https://www.rukn-eltatawer.com/qa/stove-maintenance-al-shamal/ ; https://www.rukn-eltatawer.com/qa/plastering-al-shamal/,2,0,0,1,,0,True,0,0,,,,,,0
12580,post,شركة دهان بويات عالية الجودة في الشحانية,https://www.rukn-eltatawer.com/qa/premium-paint-finishing-al-shahaniya/,premium-paint-finishing-al-shahaniya,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `premium-paint-finishing` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shahaniya,premium-paint-finishing,paint,leak,1,0,7,0,a6b89d30b159,868,9,0.59,https://www.rukn-eltatawer.com/qa/exterior-facade-painting-al-shahaniya/ ; https://www.rukn-eltatawer.com/qa/gypsum-board-decor-al-shahaniya/ ; https://www.rukn-eltatawer.com/qa/wood-doors-windows-painting-al-shahaniya/,0,0,0,1,,0,True,0,0,,,,,,0
12708,post,شركة تركيب سخانات مياه في الشحانية,https://www.rukn-eltatawer.com/qa/water-heater-installation-al-shahaniya/,water-heater-installation-al-shahaniya,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `water-heater-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shahaniya,water-heater-installation,general,leak,1,0,7,0,a6b89d30b159,868,9,0.6,https://www.rukn-eltatawer.com/qa/water-pump-maintenance-al-shahaniya/ ; https://www.rukn-eltatawer.com/qa/water-heater-maintenance-al-shahaniya/,1,0,0,1,,0,True,0,0,,,,,,0
11731,post,شركة فحص فلل ومباني قبل الشراء في الظعاين,https://www.rukn-eltatawer.com/qa/villa-inspection-al-daayen/,villa-inspection-al-daayen,211,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `villa-inspection` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-daayen,villa-inspection,renovate,renovate,1,0,7,0,a6b89d30b159,868,9,0.605,https://www.rukn-eltatawer.com/qa/natural-grass-cutting-al-daayen/ ; https://www.rukn-eltatawer.com/qa/bathroom-cleaning-al-daayen/ ; https://www.rukn-eltatawer.com/qa/office-cleaning-al-daayen/,3,0,0,1,,0,True,0,1,,,,,,0
